,text,target,target_new,username,timestamp
1813,Singtel launched wellness platform StepUp with AIA in SingaporeTelecommunications Lifestyle Healthy Fitness Digital Technology,0.6,1,Singtel Support,1572236676
1814,@Singtel I dropped you a Facebook post detailing my issue have it resolved thank you,0.5,1,🐦☁️ Mel,1572232932
1815,My pool is gotta begin now Lets do our best  VSFighting@TeamRazer @Singtel @MonsterGaming @secretlabchairs @Twitchpictwittercom9hV0m8ZbTL,0.9,1,Singtel Support,1572232174
1816,Singtel WiFi is the fucking worst,-0.9,0,Singtel Support,1572230532
1817,Hi there Its actually on top of the first page when you open My Singtel app You have to update it to the latest version first though,0.2,1,Singtel Support,1572226098
1818,SingTel to globe pwd,0.4,1,CheapCheapLah,1572225850
1819,Where is the StepUp in My Singtel App @SingtelSupport,-0.4,0,Rolf Gregory Kieran,1572206877
1820,Test Singtel commemorates National Day by celebrating Singaporean spirit of giving back ,0.7,1,ザイヂル,1572197364
1821,Singtel commemorates National Day by celebrating Singaporean spirit of giving back@Singtel@SingtelSupport@SingtelNews@SingtelBusiness@singtelinnov8@ziaaskari@telecomdrive ,0.7,1,shërmz,1572196308
1822,Singtel commemorates NationalDay by celebrating Singaporean spirit of giving back@Singtel@SingtelSupport@SingtelBusiness,0.4,1,antoine,1572196087
1823,Sorry to hear that yah Is there any red LEDs on the modem or ONT You can try our Connectivity Test on My Singtel app to determine whats wrong with the connection Select your Fibre Broadband service first then do the test Tweet us here of the outcome,-0.3,0,MYOB,1572192210
1824,so SINGTEL decides to show wolves vs mancity live which is playing in CHINA but decides not to show the ICC matches played in SINGAPORE,-0.4,0,|Baechu*Yeon|,1572189451
1825,ENOUGH OF UR BULLSHIT SINGTEL U FUCK,-0.8,0,𝓕𝓲𝓭𝓪 .,1572184896
1826,PowerCorpofCanada  Swedbank Accenture BBT BBT  CathayFinancial  SingTel  PGE  CardinalHealth  8592229pictwittercomE27FlsPlav,0.1,1,CheapCheapLah,1572181770
1827,fucking singtel guy retarded asf,-0.2,0,Hanlon’s Razor,1572178309
1828,dafaq Free UNIQLO AIRism Boxer Brief Redemption For First 2000 Singtel Dash Users ,0.2,1,Han Siang WONG,1572175894
1829,Selling Gfriend Fanpack Hologram Photocards18cm Transparent HandfanHologram Name Sticker15cm Invitation Location Near the walkway towards Star Vista Wearing a purple top with a Singtel paper bagGfriendinSG GGGinSG GFRIENDasiatour2019 GfriendpictwittercomvKVz34Mwid,0.6,1,NSHERA,1572174903
1830,i love it right but the Singtel is distracting af,0.5,1,Singtel Support,1572173212
1831,Log in the singtel app,-0.1,0,NSHERA,1572172223
1832,The network probably then But dont upgrade your singtel home broadband to faster speeds if you dont use the lan cable the range is horrid and the signal is spotty and intermittent Its like theyre forcing you to try to get their mesh WiFi which is on subscription basis btw,-0.9,0,Sasha Toporov,1572171198
1833,Sweet Singtel is giving away free data if you walk enough steps each day pictwittercomUCSdEkvWkV,0.6,1,⁺˚*･𝕤 𝕪 𝕒･*˚⁺,1572170269
1834,Singtel wifi is shit omfg load god dammit,-0.8,0,TheFinance.sg,1572168209
1835,A Long time coming @Singtel when will you bring him in  ,-0.1,0,Priscilla,1572162152
1836,Uso rin pala sa SG yung nangangain ng load Kinain yung balance ko na 20SGD nagauto topup para magkarun ng dataSingtel,-0.3,0,hotlaps,1572158280
1837,Want free local data Singtel and AIA partner up for you to walk for it  CNA ,-0.1,0,𝑩𝒊𝒕𝒄𝒉 𝑳𝒂𝒔𝒂𝒈𝒏𝒂,1572154762
1838,Hey there Could I clarify if this is for a postpaid or prepaid mobile service,0.2,1,Sasha Toporov,1572154210
1839,@Singtel  I am unable to reach Singtel executive through hotline 1688 The options keep repeating on a loop I need assistance in obtaining a letter from Singtel for proof of my number ownership Can you help please,-0.6,0,ᴊᴀᴊᴀ ᴛɪᴄᴋᴇᴛɪɴɢ ʕ•ᴥ•ʔ,1572152602
1840,New Technology Blog Post Singtel launched wellness platform StepUp with AIA in SingaporeTelecommunications Lifestyle Healthy Fitness Digital,0.5,1,Guppy🌸🌸 stream shadow & blackswan,1572150912
1841,Singtel launched wellness platform StepUp with AIA in Singapore Singtels strategic partnership with AIA is a firstofitskind between two industry leaders in communications technology and life insurance in Singapore The c ,0.6,1,Single Circle,1572148840
1842,Singtel wifi sucks,-0.6,0,WINNERCircle,1572146556
1843,Hi Able to try running a Connectivity Test via the My Singtel app  Select your Fibre Broadband service  Connectivity Test  this will help to assess your Fibre Broadband connectivity to see what could possibly be wrong Let us how it goes yea,0.8,1,WINNERCircle,1572146363
1844,Hi there Are you unable to use mobile data or are you unable to connect to our partnered network operators ie Cellcard  Viettel Are you also facing this issue islandwide,-0.8,0,Fintech Singapore,1572145584
1845,Hi Are you facing this particular issue on a postpaid or prepaid service Does the issue also persist regardless of your location within Cambodia,-0.8,0,Priscilla,1572145029
1846,Mio sports Ch 111 Singtel Tv  watching Liverpool FC vs Borussia Dortmund at Dover Gardens ,0,1,Priscilla,1572143040
1847,See same test done this morning to same Singtel server  perfect pictwittercom7JpT2H7PYD,0.7,1,✨TeamEevee~仙子,1572142830
1848,Personality of thingsTiffine Wang  Contributor  Share on Twitter Tiffine Wang is a senior investment manager at  Singtel Innov8  the corporate venture capital arm of Singtel Group    pictwittercomAfsN6m0qMY,0,1,Donny Koh,1572139530
1849,Singtel carik kau,0,1,Buckeyes,1572137997
1850,China Mobile ATT Verizon SingTel Vodafone Deutsche lagi laju  Pilihan masing2  trletak di tangan anda ,0,1,❥ ǝmmγ™〷,1572136068
1851,Ive already sent in a feedback form with my contact details,0,1,Singaporean math tutor,1563909822
1852,YouTube has started streaming the first episode of NovolandEagleFlag  with English subs Other eps available soon Also coming to Viki HT Pictures in Vietnam Astro in Malaysia Singtel in Singapore PPCTV In Cambodia  moreeagleflag pictwittercomyMANhllUkP,-0.1,0,율 ♡,1563903363
1853,@Singtel @SingtelSupport  I am stuck in Cambodia with ZERO NETWORK CARRIER UNABLE TO CALL 1688 with a wifi from a local place Why are you charging for your services again,-0.9,0,𝓢𝓲𝓪𝓷𝔂𝓮𝓵,1563901701
1854,Do drop me a DM with the registered subscribers full name NRIC and mobile number so that we can take a closer look into this,-0.1,0,𝓢𝓲𝓪𝓷𝔂𝓮𝓵,1563901526
1855,Reset my password last night but couldnt login with my reset password Was asked to reset it again but the link was sent to my email which no longer can be retrieved since the pw is the same as my ONEPass ac,-0.8,0,Mike Radu,1563901224
1856,singtel wifi sux mannnnn,-0.7,0,-,1563900195
1857,HAHAHAHS U SINGTEL STARHUB OR WHAT,0,1,Ashish Dhiman,1563895510
1858,if your a Singtel subscriber free increments of 1GB per 10k steps walked pictwittercomGL40OnGHMa,-0.4,0,zakelijkbellen,1563895290
1859,Singtels National Day video doesnt have celebrities or tearjerker twists  but it still tugs at the heartstrings with 3 stories pictwittercomvUl2e9BJqU,0,1,GengHui (Jinghui) 景晖,1563894607
1860,International download speeds are struggling tonight any upstream faults @TPGTelecom This test was to Singtel normally get 10 Mbps from here pictwittercomppRyBXWnck,0,1,EAK,1563892652
1861,@AirtelPresence @Singtel @warburgpincus are believed to be in talks for a 61 stake in @DishTVIndia  Read more about it here @e4mtweets @IMPACTonnet,0,1,red,1563892407
1862,Is only a specific device is affected or are several devices affected Also does this this occur when you are near or far from the modem And when it happens while near or far from modem were you were connected to 24G or 5G bandwidth,-0.4,0,EAK,1563892137
1863,Is it just me or Singtel wifi rabak,-0.1,0,EAK,1563888934
1864,Able to share with us the issue you are facing when logging in to your ONEPass account,0.8,1,iotng,1563887593
1865, @Singtel and @StarHub get patriotic with National Day ,0.2,1,EAK,1563887477
1866,wireless connection on my fibre broadband,-0.6,0,EAK,1563886479
1867,Tried but issue still persist I hv even tried to uninstall and reinstall the singtel app but issue still persist,-0.7,0,❥ ǝmmγ™〷,1563885860
1868,Hey there so sorry to hear of this Would you be able to share with me more on what was advised previously on the cause of the Fibre service not being up and if anyone is following up on this at the moment,-0.6,0,Singaporean math tutor,1563909822
1869,Hello there Hmm would you be able to try this Health app  Sources  My Singtel  Toggle to enable step data access Let me know how it goes ,0,1,율 ♡,1563903363
1870,Do perform a Connectivity Test via the My Singtel App while logged in to your ONEPass account Then follow these steps  Launch the app Scroll down to select your Fibre service Perform a Connectivity Test  Click Yes Start TestDo share the outcome of the test ,0,1,𝓢𝓲𝓪𝓷𝔂𝓮𝓵,1563901701
1871,If Im already having issues logging into my appSingtel accounthow am I able to request it through the app,-0.3,0,𝓢𝓲𝓪𝓷𝔂𝓮𝓵,1563901526
1872,Hey there Yes of course you can If you already have the My Singtel App when you launch the app click on More  Find Us  Request a Callback Were also here to help ,-0.1,0,Mike Radu,1563901224
1873,Second time singtel wifi died at home zzz,-0.3,0,-,1563900195
1874,why is my wifi not working again @SingtelSupport @Singtel,-0.5,0,Ashish Dhiman,1563895510
1875,@SingtelSupport Hi Im trying to activate the step up via SingTel app v 75 with just 4G connection But I encountered No Data source found Already granted read access to Health data in iOS Appreciate advice on thi issue,-0.4,0,zakelijkbellen,1563895290
1876,@Singtel YOU NEED TO FIX YOUR SHIT BEEN HAVING PROBLEM WITH MY FIBRE BROADBAND AND SINGTEL TV YOU MAKE ME CHANGE MY ROUTER TWICE AND YOUR TECHNICIANS CAME DOWN TWICE IN A WEEK BUT NOTHING WAS FIX AT ALL,-0.9,0,GengHui (Jinghui) 景晖,1563894607
1877,Tried all ways  restarting the router itself,-0.5,0,EAK,1563892652
1878,Home broadband,0.2,1,red,1563892407
1879,Hey there were concerned to learn that you are experiencing connectivity issues  Able to share if it still persists And if so are you referring to home broadband or public Singtel WiFi,-0.1,0,EAK,1563892137
1880,Hi heard you were looking for a new mobile phone Sign up using my exclusive link below to enjoy an extra 100 OFF on all phones when you switch to a new Singtel Combo plan Singtel terms and conditions apply Exclusive link ,0.3,1,EAK,1563888934
1881,Nope Still havent gotten in touch It has to do with my account login and reset Can I schedule a callback,-0.8,0,iotng,1563887593
1882,Test Singapore Telecommunications  Singtel commemorates National Day by celebrating Singaporean spirit of giving ,0.7,1,EAK,1563887477
1883,Pathetic @StarHubCares @StarHub Stop calling me and suggest the same thing Turn on and off Terminate the connection and lets have good riddance @Singtel @SingtelSupport @CirclesLifeSG  please dont be as bad as Starhub starhubsucks,-0.9,0,EAK,1563886479
1884,the singtel mobile customer is not available the number you have dialed is not in use,-0.7,0,zuu,1563885860
1885, Singtel commemorates National Day by celebrating Singaporean spirit of giving back,0.7,1,EAK,1563885159
1886,wtf singtel,-0.4,0,Sahgiel Yves Parcia,1563884838
1887,@HBOAsia  when will HBO Go subscribers who signed up via Toggle in Singapore get access to the HBO Go app like those who signed up via Singtel and Starhub,0,1,Karl is online.,1563884700
1888,Thank you @Singtel Now I cant even load YouTube or watch any videos on Facebook Screw your internet,-0.6,0,EAK,1563884253
1889,singtel wifi issues ,0,1,Gurjot Bhatia,1563881578
1890,@Singtel 2019 National Day ad  In Return A nice warm touch ,0.4,1,Satellite Evolution,1563881008
1891,Singtels National Day video doesnt have celebrities or tearjerker twists  but it still tugs at the heartstrings with 3 stories Business Insider ,0,1,Singtel Newsroom,1563880093
1892,Singapore telcos release annual National Day campaigns to mark countrys bicentennial Singapore telco giants Singtel and Starhub have released their annual National Day campaigns that pay tribute to the countrys bicentennial year Singapores National ,0,1,𝔼𝕕.,1563879800
1893,Get up to 3 cashback when you make your 1sttransaction viaSingtelDash Sign up with this link now  443mgmDASH5RIBAappserverdashcomsgmgmDASH5RIBA TCs apply,0.2,1,Cindy Nguyen,1563879587
1894,Why are Singtel and Co struggling Singapores telecommunications sector to consolidate in the next two to three years the result of intense competition that has been eating away at industry margins,0,1,Anodot,1563870513
1895, insurtech Singtel and AIA Introduce StepUp,0.4,1,Kickstart,1563868972
1896,Singtel commissions original song In Return for its latest National Day campaign @Singtel  via @MumbrellaAsia,-0.1,0,Cheaponana,1563868182
1897,JSQUARED 1 off Any Chicken Chop at G Chop House Singtel Dash ,0.4,1,Belinda,1563864975
1898,Asias digital economy is booming So why are Singtel and Co struggling  Singtel has been monopolizing the market far too long I thought they were proud arrogant  greedy all these years for not willing to lower the cost of their services until now,-0.9,0,Sahgiel Yves Parcia,1563863842
1899,Singapore Telecommunications  Singtel commemorates National Day by celebrating Singaporea SingaporeTelecommunications Stock MarketScreener pictwittercomxeVyO9xGIK,0.2,1,Dr Imbert,1563863258
1900,so the singtel dude came to repair the router then he asked me to try the mio tv but nigga dosent watch tv anymore ,-0.8,0,Ho Cloud Runner Rex,1563862276
1901,Singtel Dash ya Gue ga pake dan ga pake LinkAja juga sih Eh tapi ini maksudnya tap Jenius ke Dash,-0.1,0,Badí‘ Yee,1563861992
1902,Mas Masna klo di SG ada paymentnya singtel boleh coba dong discan  kayaknya sih udah bs cross border,-0.4,0,Karl is online.,1563858704
1903,Singtel commissions first nationalday song celebrating the Singaporean spirit of diversity inclusivity  paying it forward Click to watch the film  listen to the duet performed by @benjaminkheng  @narellekheng  composed by @marcnair  Ting Si ,0.7,1,Karl is online.,1563855425
1904,Hi Able to share with us what sort of issues are you facing with the My Singtel App,0.9,1,Karl is online.,1563855363
1905,Able to share with us which plan are you on and when was your plans signuprecontract done,0.9,1,SGinvestors.io,1563855299
1906,Hey there Are you still facing issues with your Fibre Broadband service as of this morning,-0.2,0,XCIVXXI,1563855002
